https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1599177600000,2020-09-04 00:00:00,NEO/USDT,17.70900000,19.79500000,17.16400000,18.90400000,1229546.89300000,22833142.47833000,68551
1599091200000,2020-09-03 00:00:00,NEO/USDT,20.32600000,20.64700000,17.03400000,17.72500000,1269445.98300000,24316765.64152400,71344
1599004800000,2020-09-02 00:00:00,NEO/USDT,21.50300000,21.72000000,19.33700000,20.33000000,1138657.51600000,23271187.45101400,63800
1598918400000,2020-09-01 00:00:00,NEO/USDT,20.43900000,22.49900000,20.13200000,21.51700000,1267078.49300000,26956100.86989900,70103
1598832000000,2020-08-31 00:00:00,NEO/USDT,20.65800000,21.57000000,20.21100000,20.44300000,1189764.70500000,24773823.48016700,56649
1598745600000,2020-08-30 00:00:00,NEO/USDT,21.13500000,22.90000000,20.32300000,20.66200000,2135153.47300000,46149833.88639300,101662
1598659200000,2020-08-29 00:00:00,NEO/USDT,18.29400000,21.95000000,17.96400000,21.14100000,2233868.47600000,45611361.31011400,115216
1598572800000,2020-08-28 00:00:00,NEO/USDT,17.66600000,18.58700000,17.36500000,18.29400000,972130.79200000,17652157.67661700,47404
1598486400000,2020-08-27 00:00:00,NEO/USDT,17.32400000,18.20000000,16.42000000,17.64900000,1141649.07900000,19683436.05589300,61476
1598400000000,2020-08-26 00:00:00,NEO/USDT,17.02300000,18.04000000,16.83700000,17.32200000,1003044.73600000,17521539.51172300,50581
1598313600000,2020-08-25 00:00:00,NEO/USDT,18.06800000,18.26100000,16.13200000,17.02300000,1116590.64400000,19335252.27767800,54964
1598227200000,2020-08-24 00:00:00,NEO/USDT,18.18700000,19.46700000,17.90000000,18.07400000,835648.51800000,15595121.89679400,44362
1598140800000,2020-08-23 00:00:00,NEO/USDT,18.93500000,19.75700000,17.71500000,18.17000000,1223037.34400000,22535354.93418600,62144
1598054400000,2020-08-22 00:00:00,NEO/USDT,16.36800000,19.19100000,15.62300000,18.93600000,1969925.06900000,34684331.23123900,100604
1597968000000,2020-08-21 00:00:00,NEO/USDT,17.84200000,19.85400000,16.36100000,16.38700000,2428489.23100000,44656811.57727300,124548
1597881600000,2020-08-20 00:00:00,NEO/USDT,15.82500000,17.94900000,15.80700000,17.84200000,915874.78800000,15538828.53222000,46172
1597795200000,2020-08-19 00:00:00,NEO/USDT,16.11900000,17.08000000,15.46500000,15.83400000,987213.08500000,15934016.82567100,56665
1597708800000,2020-08-18 00:00:00,NEO/USDT,16.56000000,17.57800000,16.01000000,16.12000000,968575.52300000,16145800.16661000,51395
1597622400000,2020-08-17 00:00:00,NEO/USDT,15.49900000,16.95600000,15.22800000,16.56000000,1297237.30900000,21054370.22904400,65114
1597536000000,2020-08-16 00:00:00,NEO/USDT,15.10100000,15.74900000,14.61500000,15.49000000,710473.53200000,10792464.41644000,28447
1597449600000,2020-08-15 00:00:00,NEO/USDT,14.81300000,15.53100000,14.73200000,15.10300000,658525.60400000,9913224.67581600,27784
1597363200000,2020-08-14 00:00:00,NEO/USDT,14.54500000,15.85000000,14.23300000,14.81300000,1039169.96600000,15720690.50201900,42352
1597276800000,2020-08-13 00:00:00,NEO/USDT,14.32900000,14.98900000,13.49800000,14.54500000,1101419.71300000,15685943.92831600,44847
1597190400000,2020-08-12 00:00:00,NEO/USDT,13.68600000,14.62400000,13.31500000,14.34400000,848679.33900000,11945686.21393600,35765
1597104000000,2020-08-11 00:00:00,NEO/USDT,14.53200000,14.63400000,13.27200000,13.68600000,898260.80700000,12543906.82879700,38678
1597017600000,2020-08-10 00:00:00,NEO/USDT,12.99700000,15.40000000,12.99700000,14.52600000,1862106.07500000,26931601.88487500,76373
1596931200000,2020-08-09 00:00:00,NEO/USDT,13.12300000,13.36900000,12.76000000,12.99700000,410367.39800000,5347492.91046200,20459
1596844800000,2020-08-08 00:00:00,NEO/USDT,12.85000000,13.15500000,12.68000000,13.12300000,338992.34900000,4381499.49003600,14468
1596758400000,2020-08-07 00:00:00,NEO/USDT,12.95300000,13.50000000,12.50000000,12.85600000,869896.40700000,11327019.30046900,35544
1596672000000,2020-08-06 00:00:00,NEO/USDT,12.86600000,13.27000000,12.73600000,12.95100000,744463.32800000,9671347.23118700,33003
1596585600000,2020-08-05 00:00:00,NEO/USDT,12.56100000,12.95000000,12.37900000,12.86800000,622996.06900000,7939099.03949400,25054
1596499200000,2020-08-04 00:00:00,NEO/USDT,12.39100000,12.78500000,12.30000000,12.56100000,511142.90000000,6424022.79937400,19980
1596412800000,2020-08-03 00:00:00,NEO/USDT,12.16400000,12.77100000,12.01200000,12.40000000,797852.10900000,9989023.05713700,35304
1596326400000,2020-08-02 00:00:00,NEO/USDT,13.39400000,13.76500000,11.10000000,12.16000000,1346651.43300000,16891545.96823200,60111
1596240000000,2020-08-01 00:00:00,NEO/USDT,12.24700000,13.49600000,11.00000000,13.39600000,1691990.79500000,21502892.22148800,77500
1596153600000,2020-07-31 00:00:00,NEO/USDT,11.77500000,12.72200000,11.57900000,12.24500000,639269.07800000,7628720.93221800,32598
1596067200000,2020-07-30 00:00:00,NEO/USDT,11.66500000,11.89900000,11.46500000,11.77400000,491197.97000000,5745842.13039200,18756
1595980800000,2020-07-29 00:00:00,NEO/USDT,11.73400000,12.26700000,11.60500000,11.67000000,800589.32000000,9545530.49889600,29095
1595894400000,2020-07-28 00:00:00,NEO/USDT,11.62900000,12.05000000,11.30100000,11.73800000,1001908.27400000,11724505.90228400,38840
1595808000000,2020-07-27 00:00:00,NEO/USDT,11.62000000,11.86000000,10.76000000,11.61900000,1355198.68300000,15395424.64392700,48156
1595721600000,2020-07-26 00:00:00,NEO/USDT,11.60100000,11.92500000,11.42000000,11.62000000,645150.56500000,7527363.91577100,23992
1595635200000,2020-07-25 00:00:00,NEO/USDT,11.09200000,11.66400000,11.07600000,11.60800000,623304.44400000,7138278.91454400,20614
1595548800000,2020-07-24 00:00:00,NEO/USDT,11.44000000,11.44000000,11.00000000,11.10100000,536352.06300000,5977170.09407800,15417
1595462400000,2020-07-23 00:00:00,NEO/USDT,11.56600000,11.71200000,11.33000000,11.43200000,501776.30200000,5769141.71940600,16069
1595376000000,2020-07-22 00:00:00,NEO/USDT,11.17500000,11.71300000,11.00000000,11.55900000,705713.61200000,7975010.53887200,25101
1595289600000,2020-07-21 00:00:00,NEO/USDT,10.37800000,11.48000000,10.32500000,11.18400000,1007967.04400000,11077761.76808000,33519
1595203200000,2020-07-20 00:00:00,NEO/USDT,10.65300000,10.71000000,10.32000000,10.38600000,263481.99100000,2776472.03261100,8930
1595116800000,2020-07-19 00:00:00,NEO/USDT,10.54500000,10.66700000,10.40600000,10.65100000,240426.86100000,2534044.35189400,8039
1595030400000,2020-07-18 00:00:00,NEO/USDT,10.58100000,10.69400000,10.46800000,10.54500000,262911.64200000,2779800.83585000,8676
1594944000000,2020-07-17 00:00:00,NEO/USDT,10.70000000,10.77600000,10.51100000,10.59100000,241254.77900000,2564234.87785400,9144
1594857600000,2020-07-16 00:00:00,NEO/USDT,11.00400000,11.04300000,10.31800000,10.69400000,682079.14300000,7242499.22338800,26590
1594771200000,2020-07-15 00:00:00,NEO/USDT,10.82400000,11.38200000,10.82300000,10.98900000,752224.65600000,8343537.48181700,24157
1594684800000,2020-07-14 00:00:00,NEO/USDT,10.66500000,11.02000000,10.33000000,10.83000000,559168.39600000,6005790.09777000,19525
1594598400000,2020-07-13 00:00:00,NEO/USDT,10.80100000,11.25200000,10.30000000,10.67700000,824056.27700000,9007196.41530400,28784
1594512000000,2020-07-12 00:00:00,NEO/USDT,10.73700000,10.95000000,10.44400000,10.79700000,501296.65800000,5357176.84934600,15969
1594425600000,2020-07-11 00:00:00,NEO/USDT,10.50800000,10.92200000,10.38800000,10.74100000,679243.56000000,7248151.40834000,21763
1594339200000,2020-07-10 00:00:00,NEO/USDT,10.76800000,10.77000000,10.30400000,10.49900000,680467.89900000,7153801.75796100,25363
1594252800000,2020-07-09 00:00:00,NEO/USDT,11.07500000,11.29800000,10.40200000,10.76800000,792500.12800000,8635717.85519600,22964
1594166400000,2020-07-08 00:00:00,NEO/USDT,10.57100000,11.29800000,10.45000000,11.08000000,1128242.03100000,12356395.81464000,35838
1594080000000,2020-07-07 00:00:00,NEO/USDT,10.57900000,10.66600000,10.25700000,10.56000000,533419.57600000,5567707.57128400,16631
1593993600000,2020-07-06 00:00:00,NEO/USDT,10.06800000,10.59900000,10.05800000,10.57500000,616865.70400000,6325156.23803300,17977
1593907200000,2020-07-05 00:00:00,NEO/USDT,9.96400000,10.14200000,9.61400000,10.07000000,385945.66200000,3800655.77701200,13925
1593820800000,2020-07-04 00:00:00,NEO/USDT,9.77200000,10.00400000,9.75300000,9.97300000,237696.20300000,2353960.54872100,8020
1593734400000,2020-07-03 00:00:00,NEO/USDT,9.92400000,10.02500000,9.73200000,9.78000000,212150.97800000,2102168.82305100,8193
1593648000000,2020-07-02 00:00:00,NEO/USDT,10.15000000,10.29700000,9.66000000,9.92200000,399810.85000000,3984472.37605000,16376
1593561600000,2020-07-01 00:00:00,NEO/USDT,10.03400000,10.26000000,9.90700000,10.13800000,283396.91100000,2859487.25761500,10049
1593475200000,2020-06-30 00:00:00,NEO/USDT,10.22100000,10.26200000,9.98200000,10.03400000,183471.05500000,1855888.20830700,8481
1593388800000,2020-06-29 00:00:00,NEO/USDT,10.05000000,10.29300000,9.91400000,10.21300000,289510.14900000,2921123.20492600,11730
1593302400000,2020-06-28 00:00:00,NEO/USDT,9.70300000,10.22100000,9.58000000,10.04500000,293127.45600000,2916024.64007900,12263
1593216000000,2020-06-27 00:00:00,NEO/USDT,10.19200000,10.31000000,9.30900000,9.70300000,356137.48600000,3517841.60276000,13830
1593129600000,2020-06-26 00:00:00,NEO/USDT,10.33400000,10.39000000,9.97800000,10.19600000,391454.32000000,3992977.99035300,11923
1593043200000,2020-06-25 00:00:00,NEO/USDT,10.47000000,10.52700000,9.90300000,10.33500000,397649.02400000,4097128.72653600,13579
1592956800000,2020-06-24 00:00:00,NEO/USDT,10.94100000,11.20700000,10.25900000,10.49100000,673476.16800000,7190071.54685700,22367
1592870400000,2020-06-23 00:00:00,NEO/USDT,10.79500000,11.30000000,10.61600000,10.94100000,574854.45000000,6285655.35152100,18323
1592784000000,2020-06-22 00:00:00,NEO/USDT,10.29600000,10.86200000,10.25000000,10.80000000,462273.52900000,4937739.94901100,15598
1592697600000,2020-06-21 00:00:00,NEO/USDT,10.26600000,10.62000000,10.18000000,10.29800000,359397.30800000,3735891.85118000,11742
1592611200000,2020-06-20 00:00:00,NEO/USDT,10.26500000,10.36400000,10.03600000,10.26400000,257832.85100000,2630061.28623900,8382
1592524800000,2020-06-19 00:00:00,NEO/USDT,10.40400000,10.45300000,10.13400000,10.26800000,265460.75500000,2730992.07663900,10051
1592438400000,2020-06-18 00:00:00,NEO/USDT,10.58800000,10.63300000,10.23400000,10.41300000,265533.41300000,2781999.18871500,10905
1592352000000,2020-06-17 00:00:00,NEO/USDT,10.58600000,10.89000000,10.27700000,10.58800000,380844.13400000,4049516.83583900,14953
1592265600000,2020-06-16 00:00:00,NEO/USDT,10.43000000,10.66800000,10.36300000,10.56000000,315546.21000000,3320884.56248900,15077
1592179200000,2020-06-15 00:00:00,NEO/USDT,10.61100000,10.64100000,9.71800000,10.43000000,732171.95700000,7472009.94530800,23481
1592092800000,2020-06-14 00:00:00,NEO/USDT,11.07800000,11.08900000,10.44600000,10.61500000,275271.02700000,2972476.24795400,11902
1592006400000,2020-06-13 00:00:00,NEO/USDT,10.92100000,11.12200000,10.74400000,11.08000000,306550.78200000,3359310.31964200,11748
1591920000000,2020-06-12 00:00:00,NEO/USDT,10.68100000,11.21900000,10.51000000,10.91700000,443221.16300000,4859177.23008600,17614
1591833600000,2020-06-11 00:00:00,NEO/USDT,11.93600000,11.99600000,10.37400000,10.67900000,983798.20400000,11098217.78867100,32542
1591747200000,2020-06-10 00:00:00,NEO/USDT,12.03800000,12.28000000,11.75000000,11.93500000,441173.61100000,5294398.77191400,16381
1591660800000,2020-06-09 00:00:00,NEO/USDT,11.64000000,12.18600000,11.44300000,12.02600000,438707.15200000,5178746.78408700,16590
1591574400000,2020-06-08 00:00:00,NEO/USDT,11.77300000,11.82000000,11.50100000,11.65600000,203374.44300000,2372575.63936600,9299
1591488000000,2020-06-07 00:00:00,NEO/USDT,11.79900000,11.98200000,11.27000000,11.77600000,376839.56700000,4386883.21632900,12704
1591401600000,2020-06-06 00:00:00,NEO/USDT,11.80200000,11.92500000,11.48500000,11.81300000,336430.90000000,3951114.75606600,12722
1591315200000,2020-06-05 00:00:00,NEO/USDT,12.16700000,12.25100000,11.79500000,11.80300000,302340.37200000,3638515.27721200,11762
1591228800000,2020-06-04 00:00:00,NEO/USDT,12.39300000,12.47700000,11.73900000,12.16400000,698462.43600000,8501151.88463600,21400
1591142400000,2020-06-03 00:00:00,NEO/USDT,12.10300000,12.52800000,11.67100000,12.39300000,730048.04400000,8915130.70543300,26825
1591056000000,2020-06-02 00:00:00,NEO/USDT,12.40600000,13.20000000,11.25500000,12.13500000,2017869.82300000,25053708.34934300,58383
1590969600000,2020-06-01 00:00:00,NEO/USDT,10.94400000,12.71500000,10.87100000,12.41300000,1975864.76700000,23726646.22371800,62029
1590883200000,2020-05-31 00:00:00,NEO/USDT,11.03400000,11.85000000,10.50400000,10.94500000,1344438.36500000,15228321.17878800,44459
1590796800000,2020-05-30 00:00:00,NEO/USDT,10.23400000,11.15000000,10.14000000,11.03000000,799316.80600000,8570803.32521100,26451
1590710400000,2020-05-29 00:00:00,NEO/USDT,10.42100000,10.48700000,10.05300000,10.24200000,334535.74400000,3432027.04719000,12690
1590624000000,2020-05-28 00:00:00,NEO/USDT,10.02000000,10.43900000,9.90800000,10.42900000,465146.57900000,4722054.60849400,15665
1590537600000,2020-05-27 00:00:00,NEO/USDT,9.93400000,10.24000000,9.85800000,10.00900000,387313.90500000,3889246.23382400,14449
1590451200000,2020-05-26 00:00:00,NEO/USDT,9.91200000,10.15500000,9.57700000,9.93500000,565348.15600000,5609662.60464000,19914
1590364800000,2020-05-25 00:00:00,NEO/USDT,9.63100000,9.96700000,9.54600000,9.92300000,372364.98500000,3653120.79854900,15853
1590278400000,2020-05-24 00:00:00,NEO/USDT,10.19400000,10.32200000,9.61300000,9.63100000,508818.39100000,5076990.55615600,16725
1590192000000,2020-05-23 00:00:00,NEO/USDT,10.38000000,10.49900000,10.10400000,10.20300000,452774.50300000,4643290.29348500,14482
1590105600000,2020-05-22 00:00:00,NEO/USDT,9.53800000,10.64400000,9.38200000,10.38800000,956846.13600000,9735705.33835500,31374
1590019200000,2020-05-21 00:00:00,NEO/USDT,10.13500000,10.20300000,9.20100000,9.53700000,433911.10600000,4201461.93555600,17510
1589932800000,2020-05-20 00:00:00,NEO/USDT,10.31400000,10.41300000,9.95100000,10.14000000,327109.43700000,3339216.20186800,13568
1589846400000,2020-05-19 00:00:00,NEO/USDT,10.24600000,10.33300000,9.94000000,10.32800000,374564.91900000,3801020.53421700,14417
1589760000000,2020-05-18 00:00:00,NEO/USDT,10.14900000,10.54000000,10.14900000,10.24500000,515636.61200000,5337527.58263600,16946
1589673600000,2020-05-17 00:00:00,NEO/USDT,10.00500000,10.43300000,9.96700000,10.15600000,458253.97700000,4697993.12134700,18773
1589587200000,2020-05-16 00:00:00,NEO/USDT,10.02600000,10.17300000,9.87500000,10.00800000,314474.53100000,3154316.26680500,11942
1589500800000,2020-05-15 00:00:00,NEO/USDT,10.19000000,10.25400000,9.80000000,10.03300000,391920.19200000,3948278.04532000,17057
1589414400000,2020-05-14 00:00:00,NEO/USDT,10.28500000,10.56200000,9.91000000,10.18600000,623168.73900000,6400187.05996400,22341
1589328000000,2020-05-13 00:00:00,NEO/USDT,10.00100000,10.47700000,9.81200000,10.28500000,543025.43800000,5510481.80015000,15971
1589241600000,2020-05-12 00:00:00,NEO/USDT,9.60200000,10.19900000,9.56700000,10.00100000,566131.99900000,5627356.74201300,18425
1589155200000,2020-05-11 00:00:00,NEO/USDT,9.70800000,10.21600000,9.25600000,9.62900000,955644.81400000,9312169.53790200,33069
1589068800000,2020-05-10 00:00:00,NEO/USDT,10.98400000,11.06000000,9.36200000,9.72500000,1800078.22000000,17947498.35143700,52128
1588982400000,2020-05-09 00:00:00,NEO/USDT,11.29400000,11.65000000,10.72000000,10.99400000,1513657.85000000,16987458.50520500,52877
1588896000000,2020-05-08 00:00:00,NEO/USDT,9.89100000,11.82800000,9.78500000,11.30100000,1453862.31500000,15687732.17441600,49756
1588809600000,2020-05-07 00:00:00,NEO/USDT,9.15000000,9.94000000,9.00100000,9.89100000,920851.29900000,8827777.10119800,30766
1588723200000,2020-05-06 00:00:00,NEO/USDT,9.11100000,9.48800000,8.99000000,9.14800000,637971.44700000,5919908.68650500,26578
1588636800000,2020-05-05 00:00:00,NEO/USDT,9.00000000,9.18500000,8.84500000,9.10100000,307640.71600000,2775985.52505200,12085
1588550400000,2020-05-04 00:00:00,NEO/USDT,9.07800000,9.13400000,8.61000000,9.00500000,446498.17500000,3971954.73330800,14201
1588464000000,2020-05-03 00:00:00,NEO/USDT,9.23300000,9.31900000,8.69700000,9.06900000,457269.97100000,4126377.02498800,16017
1588377600000,2020-05-02 00:00:00,NEO/USDT,9.01000000,9.26500000,8.92800000,9.22500000,300686.56500000,2735223.94191600,12167
1588291200000,2020-05-01 00:00:00,NEO/USDT,8.89600000,9.39800000,8.88300000,9.01100000,486684.58400000,4450618.72375900,19004
1588204800000,2020-04-30 00:00:00,NEO/USDT,9.20400000,9.64100000,8.61700000,8.89700000,919550.85800000,8408477.94258200,38770
1588118400000,2020-04-29 00:00:00,NEO/USDT,8.45900000,9.38000000,8.45900000,9.20700000,928595.89700000,8317676.39875200,33409
1588032000000,2020-04-28 00:00:00,NEO/USDT,8.42700000,8.60000000,8.25200000,8.45700000,320153.24700000,2700666.92374900,12640
1587945600000,2020-04-27 00:00:00,NEO/USDT,8.63100000,8.67600000,8.14500000,8.42600000,380481.38000000,3195657.72173900,16471
1587859200000,2020-04-26 00:00:00,NEO/USDT,8.43100000,8.68700000,8.29500000,8.63100000,509487.02000000,4333819.03164300,16594
1587772800000,2020-04-25 00:00:00,NEO/USDT,8.07400000,8.61500000,7.91400000,8.42800000,724063.73900000,6060974.72941400,19752
1587686400000,2020-04-24 00:00:00,NEO/USDT,7.84700000,8.29800000,7.82700000,8.07000000,692939.47600000,5630226.13292200,19510
1587600000000,2020-04-23 00:00:00,NEO/USDT,7.53600000,8.02000000,7.40400000,7.85400000,674723.31400000,5230979.55266200,19733
1587513600000,2020-04-22 00:00:00,NEO/USDT,7.22700000,7.63100000,7.20100000,7.53400000,420138.45800000,3119347.91438800,12111
1587427200000,2020-04-21 00:00:00,NEO/USDT,7.20700000,7.35000000,7.13600000,7.22700000,258030.00700000,1871651.18222800,8481
1587340800000,2020-04-20 00:00:00,NEO/USDT,7.60800000,7.81700000,7.11800000,7.20500000,586309.21500000,4376639.52086500,16433
1587254400000,2020-04-19 00:00:00,NEO/USDT,7.87900000,7.91000000,7.45000000,7.61400000,449485.13400000,3447267.56326100,12656
1587168000000,2020-04-18 00:00:00,NEO/USDT,7.45900000,7.93900000,7.45600000,7.87700000,383653.22000000,2968450.78512300,11994
1587081600000,2020-04-17 00:00:00,NEO/USDT,7.61700000,7.66400000,7.42800000,7.46800000,276405.07000000,2082005.90283800,9868
1586995200000,2020-04-16 00:00:00,NEO/USDT,6.98800000,7.70600000,6.81300000,7.61600000,766669.27900000,5659571.86021600,24554
1586908800000,2020-04-15 00:00:00,NEO/USDT,7.25200000,7.37600000,6.96500000,6.99300000,319211.36100000,2284280.90644600,12482
1586822400000,2020-04-14 00:00:00,NEO/USDT,7.28500000,7.43100000,7.14200000,7.25700000,327038.20100000,2385341.49219700,10481
1586736000000,2020-04-13 00:00:00,NEO/USDT,7.36100000,7.36100000,7.00700000,7.28100000,365451.70000000,2625017.08530900,11164
1586649600000,2020-04-12 00:00:00,NEO/USDT,7.29700000,7.73200000,7.17700000,7.35600000,367512.29800000,2752190.02551600,11105
1586563200000,2020-04-11 00:00:00,NEO/USDT,7.30200000,7.53600000,7.13900000,7.30600000,282561.58600000,2071785.08268900,10002
1586476800000,2020-04-10 00:00:00,NEO/USDT,8.02500000,8.02500000,7.10000000,7.29900000,640460.97200000,4778468.08281800,19675
1586390400000,2020-04-09 00:00:00,NEO/USDT,8.00100000,8.15100000,7.79200000,8.01900000,448120.61700000,3588342.71261600,11701
1586304000000,2020-04-08 00:00:00,NEO/USDT,7.72000000,8.03000000,7.65100000,7.99500000,475242.68900000,3750956.23092900,12474
1586217600000,2020-04-07 00:00:00,NEO/USDT,7.81800000,8.16000000,7.45800000,7.72100000,898272.85200000,7065244.46879500,20603
1586131200000,2020-04-06 00:00:00,NEO/USDT,7.01800000,7.84600000,7.00700000,7.82300000,721498.39600000,5419056.03680300,17584
1586044800000,2020-04-05 00:00:00,NEO/USDT,7.19800000,7.24300000,6.89000000,7.01700000,271886.83200000,1914499.61856600,7099
1585958400000,2020-04-04 00:00:00,NEO/USDT,7.01800000,7.29000000,6.86600000,7.18800000,391297.51200000,2759868.11636500,11721
1585872000000,2020-04-03 00:00:00,NEO/USDT,6.97800000,7.23600000,6.86000000,7.02000000,415225.98000000,2922765.99554000,12101
1585785600000,2020-04-02 00:00:00,NEO/USDT,6.82400000,7.35000000,6.76800000,6.97600000,883506.77500000,6167534.48329100,19780
1585699200000,2020-04-01 00:00:00,NEO/USDT,6.77400000,6.84000000,6.40100000,6.81200000,584161.48000000,3867874.76944500,12321
1585612800000,2020-03-31 00:00:00,NEO/USDT,6.58000000,6.95000000,6.51400000,6.77200000,496543.31500000,3346208.03819300,11885
1585526400000,2020-03-30 00:00:00,NEO/USDT,6.19200000,6.75400000,6.17100000,6.56800000,405132.85700000,2640783.29415300,12143
1585440000000,2020-03-29 00:00:00,NEO/USDT,6.62300000,6.67900000,6.13000000,6.17900000,410248.69300000,2608308.43132700,12824
1585353600000,2020-03-28 00:00:00,NEO/USDT,6.50200000,6.70700000,6.22500000,6.62800000,592612.67100000,3804911.62849200,17647
1585267200000,2020-03-27 00:00:00,NEO/USDT,7.03000000,7.16300000,6.42100000,6.50300000,366841.81800000,2528402.53205900,12212
1585180800000,2020-03-26 00:00:00,NEO/USDT,6.93600000,7.05000000,6.72000000,7.03000000,347307.66100000,2378817.27208500,12189
1585094400000,2020-03-25 00:00:00,NEO/USDT,6.89000000,7.09400000,6.60900000,6.93000000,654530.31300000,4490507.37928100,19441
1585008000000,2020-03-24 00:00:00,NEO/USDT,6.67800000,6.97800000,6.52500000,6.89700000,884719.43600000,5990610.48205800,26717
1584921600000,2020-03-23 00:00:00,NEO/USDT,5.94200000,6.69300000,5.83200000,6.68300000,945219.24600000,5962394.56504900,25939
1584835200000,2020-03-22 00:00:00,NEO/USDT,6.22600000,6.46800000,5.86200000,5.94700000,802111.59200000,4914060.24394700,27289
1584748800000,2020-03-21 00:00:00,NEO/USDT,6.27800000,6.44100000,5.86200000,6.23600000,932710.15400000,5730235.50757200,28080
1584662400000,2020-03-20 00:00:00,NEO/USDT,6.46200000,7.20000000,5.70100000,6.27300000,1871897.66000000,12241011.11985600,47690
1584576000000,2020-03-19 00:00:00,NEO/USDT,5.71800000,6.82000000,5.67100000,6.47200000,1340815.00300000,8347937.44667400,29771
1584489600000,2020-03-18 00:00:00,NEO/USDT,5.63100000,5.74200000,5.34000000,5.72600000,640712.05100000,3552666.31147800,17785
1584403200000,2020-03-17 00:00:00,NEO/USDT,5.39900000,5.89500000,5.31900000,5.62600000,647732.84900000,3660130.97042100,21995
1584316800000,2020-03-16 00:00:00,NEO/USDT,5.97900000,5.97900000,4.90400000,5.39400000,1244540.96700000,6580220.89986600,41844
1584230400000,2020-03-15 00:00:00,NEO/USDT,5.75300000,6.40000000,5.67400000,5.97900000,698520.26700000,4202239.04661800,23786
1584144000000,2020-03-14 00:00:00,NEO/USDT,6.23000000,6.26900000,5.65100000,5.75200000,592554.21800000,3577002.88063400,22000
1584057600000,2020-03-13 00:00:00,NEO/USDT,5.68700000,6.77300000,3.89000000,6.21600000,2717799.35900000,15561838.96476200,98459
1583971200000,2020-03-12 00:00:00,NEO/USDT,9.43600000,9.58500000,5.43000000,5.70600000,2939317.59200000,20326056.80019500,82649
1583884800000,2020-03-11 00:00:00,NEO/USDT,9.85800000,9.99800000,8.77000000,9.43000000,902242.97700000,8528489.38674500,19744
1583798400000,2020-03-10 00:00:00,NEO/USDT,9.90100000,10.19000000,9.58200000,9.87000000,730960.30900000,7227544.53808000,17040
1583712000000,2020-03-09 00:00:00,NEO/USDT,10.05300000,10.34500000,9.38900000,9.90200000,1065184.46100000,10490892.69961900,28521
1583625600000,2020-03-08 00:00:00,NEO/USDT,11.59200000,11.59200000,9.88400000,10.05000000,824820.01800000,8851368.28574900,22381
1583539200000,2020-03-07 00:00:00,NEO/USDT,12.37300000,12.45000000,11.54900000,11.58900000,475034.73600000,5718393.42140200,13238
1583452800000,2020-03-06 00:00:00,NEO/USDT,12.05500000,12.38500000,11.92700000,12.37700000,374988.04000000,4556014.43115400,11168
1583366400000,2020-03-05 00:00:00,NEO/USDT,11.76000000,12.38700000,11.75400000,12.07300000,509714.21100000,6191591.58598400,14016
1583280000000,2020-03-04 00:00:00,NEO/USDT,11.55700000,12.05500000,11.49000000,11.75500000,351169.44600000,4135918.33285900,10565
1583193600000,2020-03-03 00:00:00,NEO/USDT,12.08800000,12.09200000,11.34900000,11.55600000,559593.48400000,6529710.07822600,15576
1583107200000,2020-03-02 00:00:00,NEO/USDT,11.30800000,12.21100000,11.18300000,12.08800000,621793.68800000,7300689.66166300,17155
1583020800000,2020-03-01 00:00:00,NEO/USDT,11.08700000,11.86800000,11.05200000,11.31000000,779451.21900000,8931657.04959200,20059
1582934400000,2020-02-29 00:00:00,NEO/USDT,11.30500000,11.53100000,10.91100000,11.10300000,491078.45500000,5511880.37812100,14140
1582848000000,2020-02-28 00:00:00,NEO/USDT,11.50400000,11.66300000,10.63100000,11.31100000,767804.60700000,8518123.59891900,19715
1582761600000,2020-02-27 00:00:00,NEO/USDT,10.98300000,11.70600000,10.40000000,11.51000000,844120.08000000,9406103.61460100,24358
1582675200000,2020-02-26 00:00:00,NEO/USDT,12.37800000,12.53300000,10.76000000,11.00700000,1528773.39000000,17428564.66301400,43107
1582588800000,2020-02-25 00:00:00,NEO/USDT,13.36900000,13.50300000,12.30600000,12.39300000,695342.22500000,8993197.04811900,22173
1582502400000,2020-02-24 00:00:00,NEO/USDT,14.29200000,14.44200000,12.98800000,13.36100000,732592.70800000,9963748.22261800,22535
1582416000000,2020-02-23 00:00:00,NEO/USDT,13.71400000,14.47300000,13.70500000,14.29400000,471023.83800000,6680446.18730600,14847
1582329600000,2020-02-22 00:00:00,NEO/USDT,14.01700000,14.07900000,13.50000000,13.72000000,388715.70100000,5340626.85273300,13506
1582243200000,2020-02-21 00:00:00,NEO/USDT,14.03500000,14.33000000,13.70500000,14.01700000,540433.80400000,7604312.58780000,19289
1582156800000,2020-02-20 00:00:00,NEO/USDT,14.03700000,14.39800000,13.40000000,14.03000000,782044.00400000,10911091.56497200,34512
1582070400000,2020-02-19 00:00:00,NEO/USDT,15.50800000,15.53600000,13.70000000,14.04300000,790599.36600000,11770247.93051600,30000
1581984000000,2020-02-18 00:00:00,NEO/USDT,15.03800000,15.65700000,14.25500000,15.50000000,1151642.88100000,17424760.87792800,42428
1581897600000,2020-02-17 00:00:00,NEO/USDT,14.61800000,15.17300000,13.37500000,15.02700000,1441268.61100000,20643743.78199900,42437
